"Query","Marker.name","Sbicolor_3"
"Chr18-075623213-top","MsaSorghum053516","Chr10-57260262-bot"
"Chr19-087110285-top","MsaSorghum053516","Chr10-57260262-bot"
"Chr18-075616980-top","MsaSorghum053519","Chr10-57275340-bot"
"Chr19-087104292-top","MsaSorghum053519","Chr10-57275340-bot"
"Chr18-076072242-top","MsaSorghum053527","Chr10-57408271-top"
"Chr19-086725893-top","MsaSorghum053527","Chr10-57408271-top"
"Chr18-076072686-bot","MsaSorghum053528","Chr10-57408727-bot"
"Chr19-086726337-bot","MsaSorghum053528","Chr10-57408727-bot"
"Chr18-076084622-top","MsaSorghum053530","Chr10-57422003-top"
"Chr19-086571617-bot","MsaSorghum053530","Chr10-57422003-top"
"Chr18-076084625-bot","MsaSorghum053531","Chr10-57422006-bot"
"Chr19-086571614-top","MsaSorghum053531","Chr10-57422006-bot"
"Chr18-076086417-top","MsaSorghum053532","Chr10-57423799-top"
"Chr19-086569815-bot","MsaSorghum053532","Chr10-57423799-top"
"Chr18-076086420-bot","MsaSorghum053533","Chr10-57423802-bot"
"Chr19-086569812-top","MsaSorghum053533","Chr10-57423802-bot"
"Chr18-076086825-top","MsaSorghum053534","Chr10-57424207-top"
"Chr19-086569404-bot","MsaSorghum053534","Chr10-57424207-top"
"Chr18-076086828-bot","MsaSorghum053535","Chr10-57424210-bot"
"Chr19-086569401-top","MsaSorghum053535","Chr10-57424210-bot"
"Chr18-076105544-bot","MsaSorghum053538","Chr10-57438369-bot"
"Chr19-086578189-top","MsaSorghum053538","Chr10-57438369-bot"
"Chr18-076107985-top","MsaSorghum053539","Chr10-57440776-top"
"Chr19-086563629-bot","MsaSorghum053539","Chr10-57440776-top"
"Chr18-076107988-bot","MsaSorghum053540","Chr10-57440779-bot"
"Chr19-086563626-top","MsaSorghum053540","Chr10-57440779-bot"
"Chr18-076109743-top","MsaSorghum053541","Chr10-57442500-top"
"Chr19-086561867-bot","MsaSorghum053541","Chr10-57442500-top"
"Chr18-076109746-bot","MsaSorghum053542","Chr10-57442503-bot"
"Chr19-086561864-top","MsaSorghum053542","Chr10-57442503-bot"
"Chr18-076110145-bot","MsaSorghum053543","Chr10-57442902-bot"
"Chr19-086561465-top","MsaSorghum053543","Chr10-57442902-bot"
"Chr18-076119689-top","MsaSorghum053544","Chr10-57447372-top"
"Chr19-086555224-bot","MsaSorghum053544","Chr10-57447372-top"
"Chr18-076276509-bot","MsaSorghum053551","Chr10-57554167-bot"
"Chr19-086187209-top","MsaSorghum053551","Chr10-57554167-bot"
"Chr18-076282055-bot","MsaSorghum053553","Chr10-57559949-bot"
"Chr19-086180222-top","MsaSorghum053553","Chr10-57559949-bot"
"Chr18-076282052-top","MsaSorghum053554","Chr10-57559958-top"
"Chr19-086180225-bot","MsaSorghum053554","Chr10-57559958-top"
"Chr18-076289951-top","MsaSorghum053558","Chr10-57567974-top"
"Chr19-086172025-bot","MsaSorghum053558","Chr10-57567974-top"
"Chr18-076316887-top","MsaSorghum053559","Chr10-57577602-top"
"Chr19-086143290-bot","MsaSorghum053559","Chr10-57577602-top"
"Chr18-076361322-top","MsaSorghum053567","Chr10-57600856-top"
"Chr19-086048810-bot","MsaSorghum053567","Chr10-57600856-top"
"Chr18-076361325-bot","MsaSorghum053568","Chr10-57600859-bot"
"Chr19-086048807-top","MsaSorghum053568","Chr10-57600859-bot"
"Chr18-076378315-bot","MsaSorghum053569","Chr10-57601859-bot"
"Chr19-086047793-top","MsaSorghum053569","Chr10-57601859-bot"
"Chr18-076394952-bot","MsaSorghum053571","Chr10-57640857-bot"
"Chr19-085953989-top","MsaSorghum053571","Chr10-57640857-bot"
"Chr18-076403948-top","MsaSorghum053574","Chr10-57645289-top"
"Chr19-085949867-bot","MsaSorghum053574","Chr10-57645289-top"
"Chr18-076403951-bot","MsaSorghum053575","Chr10-57645292-bot"
"Chr19-085949864-top","MsaSorghum053575","Chr10-57645292-bot"
"Chr18-076426123-bot","MsaSorghum053576","Chr10-57651351-bot"
"Chr19-085939483-top","MsaSorghum053576","Chr10-57651351-bot"
"Chr18-076427684-bot","MsaSorghum053578","Chr10-57652847-bot"
"Chr19-085937980-top","MsaSorghum053578","Chr10-57652847-bot"
"Chr18-076547696-bot","MsaSorghum053588","Chr10-57688155-bot"
"Chr19-085818221-top","MsaSorghum053588","Chr10-57688155-bot"
"Chr18-076547696-top","MsaSorghum053589","Chr10-57688155-top"
"Chr19-085818221-bot","MsaSorghum053589","Chr10-57688155-top"
"Chr18-076566184-bot","MsaSorghum053593","Chr10-57699390-bot"
"Chr19-085675227-top","MsaSorghum053593","Chr10-57699390-bot"
"Chr18-076621116-top","MsaSorghum053595","Chr10-57750588-top"
"Chr19-085658224-bot","MsaSorghum053595","Chr10-57750588-top"
"Chr18-076621119-bot","MsaSorghum053596","Chr10-57750591-bot"
"Chr19-085658221-top","MsaSorghum053596","Chr10-57750591-bot"
"Chr18-076622476-top","MsaSorghum053599","Chr10-57751960-top"
"Chr19-085656849-bot","MsaSorghum053599","Chr10-57751960-top"
"Chr18-076627020-top","MsaSorghum053602","Chr10-57755393-top"
"Chr19-085645793-bot","MsaSorghum053602","Chr10-57755393-top"
"Chr18-076757005-bot","MsaSorghum053619","Chr10-57846355-bot"
"Chr19-085436200-top","MsaSorghum053619","Chr10-57846355-bot"
"Chr18-076758167-top","MsaSorghum053621","Chr10-57847503-top"
"Chr19-085435063-bot","MsaSorghum053621","Chr10-57847503-top"
"Chr18-076758406-top","MsaSorghum053622","Chr10-57847744-top"
"Chr19-085434824-bot","MsaSorghum053622","Chr10-57847744-top"
"Chr18-076758409-bot","MsaSorghum053623","Chr10-57847747-bot"
"Chr19-085434821-top","MsaSorghum053623","Chr10-57847747-bot"
"Chr18-076758466-bot","MsaSorghum053624","Chr10-57847804-bot"
"Chr19-085434764-top","MsaSorghum053624","Chr10-57847804-bot"
"Chr18-076758508-bot","MsaSorghum053626","Chr10-57847846-bot"
"Chr19-085434722-top","MsaSorghum053626","Chr10-57847846-bot"
"Chr18-076759171-top","MsaSorghum053627","Chr10-57848261-top"
"Chr19-085434306-bot","MsaSorghum053627","Chr10-57848261-top"
"Chr18-076759174-bot","MsaSorghum053628","Chr10-57848264-bot"
"Chr19-085434303-top","MsaSorghum053628","Chr10-57848264-bot"
"Chr18-076761694-bot","MsaSorghum053629","Chr10-57850109-bot"
"Chr19-085432361-top","MsaSorghum053629","Chr10-57850109-bot"
"Chr18-076789909-top","MsaSorghum053632","Chr10-57881265-top"
"Chr19-085382282-bot","MsaSorghum053632","Chr10-57881265-top"
"Chr18-076789990-bot","MsaSorghum053633","Chr10-57881334-bot"
"Chr19-085382207-top","MsaSorghum053633","Chr10-57881334-bot"
"Chr18-076791959-top","MsaSorghum053634","Chr10-57883412-top"
"Chr19-085380245-bot","MsaSorghum053634","Chr10-57883412-top"
"Chr18-076792027-top","MsaSorghum053635","Chr10-57883480-top"
"Chr19-085380177-bot","MsaSorghum053635","Chr10-57883480-top"
"Chr18-076909035-bot","MsaSorghum053640","Chr10-57931801-bot"
"Chr19-085309138-top","MsaSorghum053640","Chr10-57931801-bot"
"Chr18-076963995-top","MsaSorghum053655","Chr10-57987716-top"
"Chr19-082727423-top","MsaSorghum053655","Chr10-57987716-top"
"Chr18-076965863-bot","MsaSorghum053657","Chr10-57989576-bot"
"Chr19-082729294-bot","MsaSorghum053657","Chr10-57989576-bot"
"Chr18-076998187-top","MsaSorghum053663","Chr10-58003608-top"
"Chr19-082779548-top","MsaSorghum053663","Chr10-58003608-top"
"Chr18-076998190-bot","MsaSorghum053664","Chr10-58003611-bot"
"Chr19-082779551-bot","MsaSorghum053664","Chr10-58003611-bot"
"Chr18-077012675-bot","MsaSorghum053666","Chr10-58009712-bot"
"Chr19-082786935-bot","MsaSorghum053666","Chr10-58009712-bot"
"Chr18-077024413-bot","MsaSorghum053667","Chr10-58023309-bot"
"Chr19-082878538-bot","MsaSorghum053667","Chr10-58023309-bot"
"Chr18-077024992-top","MsaSorghum053668","Chr10-58023855-top"
"Chr19-082879117-top","MsaSorghum053668","Chr10-58023855-top"
"Chr18-077161267-top","MsaSorghum053679","Chr10-58089544-bot"
"Chr19-082382495-top","MsaSorghum053679","Chr10-58089544-bot"
"Chr18-077246637-bot","MsaSorghum053680","Chr10-58091528-top"
"Chr19-082185371-top","MsaSorghum053680","Chr10-58091528-top"
"Chr18-077246508-top","MsaSorghum053681","Chr10-58091659-bot"
"Chr19-082185501-bot","MsaSorghum053681","Chr10-58091659-bot"
"Chr18-077154349-top","MsaSorghum053682","Chr10-58107500-bot"
"Chr19-082366824-top","MsaSorghum053682","Chr10-58107500-bot"
"Chr18-077129550-bot","MsaSorghum053683","Chr10-58117279-top"
"Chr19-082346210-bot","MsaSorghum053683","Chr10-58117279-top"
"Chr18-077129547-top","MsaSorghum053684","Chr10-58117282-bot"
"Chr19-082346207-top","MsaSorghum053684","Chr10-58117282-bot"
"Chr18-077118589-bot","MsaSorghum053685","Chr10-58139065-top"
"Chr19-082306571-bot","MsaSorghum053685","Chr10-58139065-top"
"Chr18-077205669-bot","MsaSorghum053688","Chr10-58160477-bot"
"Chr19-082193977-top","MsaSorghum053688","Chr10-58160477-bot"
"Chr18-077212025-bot","MsaSorghum053691","Chr10-58166607-bot"
"Chr19-082187557-top","MsaSorghum053691","Chr10-58166607-bot"
"Chr18-077770055-top","MsaSorghum053692","Chr10-58172817-bot"
"Chr19-081789024-bot","MsaSorghum053692","Chr10-58172817-bot"
"Chr18-077249716-top","MsaSorghum053695","Chr10-58176892-top"
"Chr19-082181096-bot","MsaSorghum053695","Chr10-58176892-top"
"Chr18-077257071-top","MsaSorghum053699","Chr10-58183790-top"
"Chr19-082145295-bot","MsaSorghum053699","Chr10-58183790-top"
"Chr18-077257609-bot","MsaSorghum053700","Chr10-58184353-bot"
"Chr19-082144752-top","MsaSorghum053700","Chr10-58184353-bot"
"Chr18-077263828-bot","MsaSorghum053701","Chr10-58188435-bot"
"Chr19-082122476-top","MsaSorghum053701","Chr10-58188435-bot"
"Chr18-077359192-bot","MsaSorghum053708","Chr10-58237706-bot"
"Chr19-082047937-bot","MsaSorghum053708","Chr10-58237706-bot"
"Chr18-077359927-top","MsaSorghum053709","Chr10-58238326-top"
"Chr19-082048567-top","MsaSorghum053709","Chr10-58238326-top"
"Chr18-077359930-bot","MsaSorghum053710","Chr10-58238329-bot"
"Chr19-082048570-bot","MsaSorghum053710","Chr10-58238329-bot"
"Chr18-077469924-top","MsaSorghum053713","Chr10-58283227-top"
"Chr19-081993309-bot","MsaSorghum053713","Chr10-58283227-top"
"Chr18-077469927-bot","MsaSorghum053714","Chr10-58283230-bot"
"Chr19-081993306-top","MsaSorghum053714","Chr10-58283230-bot"
"Chr18-077502977-bot","MsaSorghum053715","Chr10-58297803-bot"
"Chr19-081983792-top","MsaSorghum053715","Chr10-58297803-bot"
"Chr18-077535454-top","MsaSorghum053718","Chr10-58310551-top"
"Chr19-081953341-bot","MsaSorghum053718","Chr10-58310551-top"
"Chr18-077540222-bot","MsaSorghum053723","Chr10-58315490-bot"
"Chr19-081948372-top","MsaSorghum053723","Chr10-58315490-bot"
"Chr18-077543517-top","MsaSorghum053724","Chr10-58319112-top"
"Chr19-081933383-bot","MsaSorghum053724","Chr10-58319112-top"
"Chr18-077591566-bot","MsaSorghum053729","Chr10-58333142-bot"
"Chr19-081889794-top","MsaSorghum053729","Chr10-58333142-bot"
"Chr18-077713636-bot","MsaSorghum053732","Chr10-58334495-bot"
"Chr19-081887245-top","MsaSorghum053732","Chr10-58334495-bot"
"Chr18-077726045-top","MsaSorghum053735","Chr10-58340298-top"
"Chr19-081802887-bot","MsaSorghum053735","Chr10-58340298-top"
"Chr18-077732724-top","MsaSorghum053738","Chr10-58346245-top"
"Chr19-081797118-bot","MsaSorghum053738","Chr10-58346245-top"
"Chr18-077732727-bot","MsaSorghum053739","Chr10-58346248-bot"
"Chr19-081797115-top","MsaSorghum053739","Chr10-58346248-bot"
"Chr18-077770058-bot","MsaSorghum053740","Chr10-58349716-bot"
"Chr19-081789021-top","MsaSorghum053740","Chr10-58349716-bot"
"Chr18-077748505-top","MsaSorghum053742","Chr10-58351700-top"
"Chr19-081791244-bot","MsaSorghum053742","Chr10-58351700-top"
"Chr18-077770055-top","MsaSorghum053743","Chr10-58357673-top"
"Chr19-081789024-bot","MsaSorghum053743","Chr10-58357673-top"
"Chr18-077991038-bot","MsaSorghum053750","Chr10-58384815-top"
"Chr19-081408949-top","MsaSorghum053750","Chr10-58384815-top"
"Chr18-077991035-top","MsaSorghum053751","Chr10-58384818-bot"
"Chr19-081408952-bot","MsaSorghum053751","Chr10-58384818-bot"
"Chr18-077990501-top","MsaSorghum053752","Chr10-58385324-bot"
"Chr19-081409489-bot","MsaSorghum053752","Chr10-58385324-bot"
"Chr18-077855944-bot","MsaSorghum053760","Chr10-58417358-bot"
"Chr19-081493538-top","MsaSorghum053760","Chr10-58417358-bot"
"Chr18-077856482-bot","MsaSorghum053761","Chr10-58417880-bot"
"Chr19-081493008-top","MsaSorghum053761","Chr10-58417880-bot"
"Chr18-077857979-top","MsaSorghum053763","Chr10-58419387-top"
"Chr19-081491503-bot","MsaSorghum053763","Chr10-58419387-top"
"Chr18-077861255-top","MsaSorghum053764","Chr10-58423718-top"
"Chr19-081483476-bot","MsaSorghum053764","Chr10-58423718-top"
"Chr18-077864649-top","MsaSorghum053765","Chr10-58428118-top"
"Chr19-081474067-bot","MsaSorghum053765","Chr10-58428118-top"
"Chr18-078049280-top","MsaSorghum053767","Chr10-58429481-bot"
"Chr19-081313346-bot","MsaSorghum053767","Chr10-58429481-bot"
"Chr18-077889645-bot","MsaSorghum053771","Chr10-58476425-bot"
"Chr19-081449428-top","MsaSorghum053771","Chr10-58476425-bot"
"Chr18-077889691-top","MsaSorghum053772","Chr10-58476471-top"
"Chr19-081449382-bot","MsaSorghum053772","Chr10-58476471-top"
"Chr18-077908001-top","MsaSorghum053774","Chr10-58485897-top"
"Chr19-081438952-bot","MsaSorghum053774","Chr10-58485897-top"
"Chr18-077920862-top","MsaSorghum053777","Chr10-58495780-top"
"Chr19-081419254-bot","MsaSorghum053777","Chr10-58495780-top"
"Chr18-077920942-bot","MsaSorghum053780","Chr10-58495860-bot"
"Chr19-081419174-top","MsaSorghum053780","Chr10-58495860-bot"
"Chr18-077921244-top","MsaSorghum053781","Chr10-58496163-top"
"Chr19-081418871-bot","MsaSorghum053781","Chr10-58496163-top"
"Chr18-077921247-bot","MsaSorghum053782","Chr10-58496166-bot"
"Chr19-081418868-top","MsaSorghum053782","Chr10-58496166-bot"
"Chr18-077993591-bot","MsaSorghum053786","Chr10-58502744-bot"
"Chr19-081405772-top","MsaSorghum053786","Chr10-58502744-bot"
"Chr18-077993732-top","MsaSorghum053787","Chr10-58502888-top"
"Chr19-081405626-bot","MsaSorghum053787","Chr10-58502888-top"
"Chr18-077993872-top","MsaSorghum053788","Chr10-58503028-top"
"Chr19-081405486-bot","MsaSorghum053788","Chr10-58503028-top"
"Chr18-077993875-bot","MsaSorghum053789","Chr10-58503031-bot"
"Chr19-081405483-top","MsaSorghum053789","Chr10-58503031-bot"
"Chr18-077994232-top","MsaSorghum053790","Chr10-58503360-top"
"Chr19-081405111-bot","MsaSorghum053790","Chr10-58503360-top"
"Chr18-077998258-top","MsaSorghum053794","Chr10-58505372-top"
"Chr19-081399976-bot","MsaSorghum053794","Chr10-58505372-top"
"Chr18-077998261-bot","MsaSorghum053795","Chr10-58505375-bot"
"Chr19-081399973-top","MsaSorghum053795","Chr10-58505375-bot"
"Chr18-078062770-top","MsaSorghum053799","Chr10-58514332-top"
"Chr19-081170837-bot","MsaSorghum053799","Chr10-58514332-top"
"Chr18-078063046-bot","MsaSorghum053800","Chr10-58514601-bot"
"Chr19-081170566-top","MsaSorghum053800","Chr10-58514601-bot"
"Chr18-078064966-bot","MsaSorghum053802","Chr10-58515575-bot"
"Chr19-081169561-top","MsaSorghum053802","Chr10-58515575-bot"
"Chr18-078095757-top","MsaSorghum053806","Chr10-58519734-top"
"Chr19-081147170-bot","MsaSorghum053806","Chr10-58519734-top"
"Chr18-078095760-bot","MsaSorghum053807","Chr10-58519737-bot"
"Chr19-081147167-top","MsaSorghum053807","Chr10-58519737-bot"
"Chr18-078097150-bot","MsaSorghum053809","Chr10-58520785-bot"
"Chr19-081146061-top","MsaSorghum053809","Chr10-58520785-bot"
"Chr18-078118282-top","MsaSorghum053810","Chr10-58527324-top"
"Chr19-081127314-bot","MsaSorghum053810","Chr10-58527324-top"
"Chr18-078337246-bot","MsaSorghum053824","Chr10-58588171-bot"
"Chr19-080757554-top","MsaSorghum053824","Chr10-58588171-bot"
"Chr18-078409465-bot","MsaSorghum053826","Chr10-58620736-bot"
"Chr19-080581808-top","MsaSorghum053826","Chr10-58620736-bot"
"Chr18-078554700-bot","MsaSorghum053829","Chr10-58709699-bot"
"Chr19-080517585-top","MsaSorghum053829","Chr10-58709699-bot"
"Chr18-078675999-bot","MsaSorghum053833","Chr10-58765084-bot"
"Chr19-080342994-top","MsaSorghum053833","Chr10-58765084-bot"
"Chr18-078680063-top","MsaSorghum053834","Chr10-58767445-top"
"Chr19-080340467-bot","MsaSorghum053834","Chr10-58767445-top"
"Chr18-078759809-top","MsaSorghum053836","Chr10-58776382-top"
"Chr19-080330897-bot","MsaSorghum053836","Chr10-58776382-top"
"Chr18-078813146-top","MsaSorghum053838","Chr10-58818662-top"
"Chr19-080296040-bot","MsaSorghum053838","Chr10-58818662-top"
"Chr18-078813149-bot","MsaSorghum053839","Chr10-58818665-bot"
"Chr19-080296037-top","MsaSorghum053839","Chr10-58818665-bot"
"Chr18-078880946-top","MsaSorghum053840","Chr10-58828696-top"
"Chr19-054471158-top","MsaSorghum053840","Chr10-58828696-top"
"Chr18-078888858-top","MsaSorghum053842","Chr10-58836089-top"
"Chr19-080257146-bot","MsaSorghum053842","Chr10-58836089-top"
"Chr18-078889001-top","MsaSorghum053843","Chr10-58836232-top"
"Chr19-080256974-bot","MsaSorghum053843","Chr10-58836232-top"
"Chr18-078889004-bot","MsaSorghum053844","Chr10-58836235-bot"
"Chr19-080256971-top","MsaSorghum053844","Chr10-58836235-bot"
"Chr18-078892585-top","MsaSorghum053845","Chr10-58840707-top"
"Chr19-079471350-bot","MsaSorghum053845","Chr10-58840707-top"
"Chr18-078893745-bot","MsaSorghum053848","Chr10-58841870-bot"
"Chr19-080251021-top","MsaSorghum053848","Chr10-58841870-bot"
"Chr18-079049373-bot","MsaSorghum053861","Chr10-58886022-bot"
"Chr19-080158787-top","MsaSorghum053861","Chr10-58886022-bot"
"Chr18-079053009-top","MsaSorghum053862","Chr10-58889702-top"
"Chr19-080143110-bot","MsaSorghum053862","Chr10-58889702-top"
"Chr18-079053012-bot","MsaSorghum053863","Chr10-58889705-bot"
"Chr19-080143107-top","MsaSorghum053863","Chr10-58889705-bot"
"Chr18-079112027-top","MsaSorghum053864","Chr10-58897558-top"
"Chr19-080112460-bot","MsaSorghum053864","Chr10-58897558-top"
"Chr18-079145324-top","MsaSorghum053866","Chr10-58898005-top"
"Chr19-080112028-bot","MsaSorghum053866","Chr10-58898005-top"
"Chr18-079112459-bot","MsaSorghum053867","Chr10-58898008-bot"
"Chr19-080112025-top","MsaSorghum053867","Chr10-58898008-bot"
"Chr18-079145590-bot","MsaSorghum053868","Chr10-58898275-bot"
"Chr19-080111758-top","MsaSorghum053868","Chr10-58898275-bot"
"Chr18-079700724-top","MsaSorghum053871","Chr10-58930184-top"
"Chr19-079985491-bot","MsaSorghum053871","Chr10-58930184-top"
"Chr18-079700727-bot","MsaSorghum053872","Chr10-58930187-bot"
"Chr19-079985488-top","MsaSorghum053872","Chr10-58930187-bot"
"Chr18-079627131-bot","MsaSorghum053875","Chr10-58940378-top"
"Chr19-079939431-bot","MsaSorghum053875","Chr10-58940378-top"
"Chr18-079621366-top","MsaSorghum053879","Chr10-58945971-bot"
"Chr19-079927938-top","MsaSorghum053879","Chr10-58945971-bot"
"Chr18-079611109-top","MsaSorghum053881","Chr10-58952267-bot"
"Chr19-079904824-top","MsaSorghum053881","Chr10-58952267-bot"
"Chr18-079604711-bot","MsaSorghum053885","Chr10-58959840-top"
"Chr19-079897599-bot","MsaSorghum053885","Chr10-58959840-top"
"Chr18-079604708-top","MsaSorghum053886","Chr10-58959843-bot"
"Chr19-079897596-top","MsaSorghum053886","Chr10-58959843-bot"
"Chr18-079598061-top","MsaSorghum053888","Chr10-58968016-bot"
"Chr19-079873089-top","MsaSorghum053888","Chr10-58968016-bot"
"Chr18-079506529-bot","MsaSorghum053890","Chr10-58983652-top"
"Chr19-079796981-bot","MsaSorghum053890","Chr10-58983652-top"
"Chr18-079506457-top","MsaSorghum053891","Chr10-58983724-bot"
"Chr19-079796909-top","MsaSorghum053891","Chr10-58983724-bot"
"Chr18-079505001-bot","MsaSorghum053893","Chr10-58985189-top"
"Chr19-079795421-bot","MsaSorghum053893","Chr10-58985189-top"
"Chr18-079504998-top","MsaSorghum053894","Chr10-58985192-bot"
"Chr19-079795418-top","MsaSorghum053894","Chr10-58985192-bot"
"Chr18-079503610-bot","MsaSorghum053895","Chr10-58986937-top"
"Chr19-079793937-bot","MsaSorghum053895","Chr10-58986937-top"
"Chr18-079503607-top","MsaSorghum053896","Chr10-58986940-bot"
"Chr19-079793934-top","MsaSorghum053896","Chr10-58986940-bot"
"Chr18-079393387-top","MsaSorghum053899","Chr10-59022984-bot"
"Chr19-079685665-top","MsaSorghum053899","Chr10-59022984-bot"
"Chr18-079393267-bot","MsaSorghum053900","Chr10-59023104-top"
"Chr19-079685545-bot","MsaSorghum053900","Chr10-59023104-top"
"Chr18-079393264-top","MsaSorghum053901","Chr10-59023107-bot"
"Chr19-079685542-top","MsaSorghum053901","Chr10-59023107-bot"
"Chr18-079391517-bot","MsaSorghum053902","Chr10-59025107-top"
"Chr19-079683770-bot","MsaSorghum053902","Chr10-59025107-top"
"Chr18-079257458-top","MsaSorghum053907","Chr10-59067350-bot"
"Chr19-079637641-top","MsaSorghum053907","Chr10-59067350-bot"
"Chr18-079970629-bot","MsaSorghum053924","Chr10-59212305-bot"
"Chr19-078969476-top","MsaSorghum053924","Chr10-59212305-bot"
"Chr18-080000390-top","MsaSorghum053925","Chr10-59225204-top"
"Chr19-078958573-bot","MsaSorghum053925","Chr10-59225204-top"
"Chr18-080000393-bot","MsaSorghum053926","Chr10-59225207-bot"
"Chr19-078958570-top","MsaSorghum053926","Chr10-59225207-bot"
"Chr18-080000549-top","MsaSorghum053927","Chr10-59225363-top"
"Chr19-078958414-bot","MsaSorghum053927","Chr10-59225363-top"
"Chr18-080000552-bot","MsaSorghum053928","Chr10-59225366-bot"
